car_id,timestamp,x,y,state,lane
8,2024-02-11T21:30:48.717117+03:00,697.0522,292.2169,UP,R2
9,2024-02-11T21:30:48.717117+03:00,532.5545,348.48648,DOWN,L2
10,2024-02-11T21:30:48.717117+03:00,480.3449,368.59357,DOWN,L1
13,2024-02-11T21:30:48.717117+03:00,583.7156,324.38232,DOWN,L3
16,2024-02-11T21:30:48.717117+03:00,764.903,518.5338,UP,R2
17,2024-02-11T21:30:48.717117+03:00,561.7411,309.29434,DOWN,L2
14,2024-02-11T21:30:48.717117+03:00,554.1168,292.83688,DOWN,L1
18,2024-02-11T21:30:48.717117+03:00,580.6682,288.80096,UNKNOWN,L2
19,2024-02-11T21:30:48.717117+03:00,581.5975,267.2314,UNKNOWN,L2
1,2024-02-11T21:30:48.750479+03:00,668.70306,315.2131,UP,R1
2,2024-02-11T21:30:48.750479+03:00,741.50305,344.86578,UP,R3
3,2024-02-11T21:30:48.750479+03:00,671.9494,382.9864,UP,R1
4,2024-02-11T21:30:48.750479+03:00,703.1876,330.47223,UP,R2
5,2024-02-11T21:30:48.750479+03:00,732.5914,299.81744,UP,R3
6,2024-02-11T21:30:48.750479+03:00,721.46356,315.06427,UP,R3
8,2024-02-11T21:30:48.750479+03:00,696.88684,293.01117,DOWN,R2
9,2024-02-11T21:30:48.750479+03:00,532.3367,349.54007,DOWN,L2
10,2024-02-11T21:30:48.750479+03:00,478.76648,369.95993,DOWN,L1
13,2024-02-11T21:30:48.750479+03:00,582.74084,325.73343,DOWN,L3
16,2024-02-11T21:30:48.750479+03:00,763.79956,513.03174,UP,R2
17,2024-02-11T21:30:48.750479+03:00,561.5279,309.55518,DOWN,L2
14,2024-02-11T21:30:48.750479+03:00,553.4376,293.034,DOWN,L1
18,2024-02-11T21:30:48.750479+03:00,580.5374,289.05484,DOWN,L2
19,2024-02-11T21:30:48.750479+03:00,581.54285,267.53342,DOWN,L2
12,2024-02-11T21:30:48.750479+03:00,694.4747,276.2906,UNKNOWN,R2
1,2024-02-11T21:30:48.783841+03:00,668.9873,314.45795,UP,R1
2,2024-02-11T21:30:48.783841+03:00,741.15894,344.39056,UP,R3
3,2024-02-11T21:30:48.783841+03:00,671.8512,381.23483,UP,R1
4,2024-02-11T21:30:48.783841+03:00,702.28076,330.0054,UP,R2
5,2024-02-11T21:30:48.783841+03:00,732.3574,299.63782,UP,R3
6,2024-02-11T21:30:48.783841+03:00,721.48596,314.8069,UP,R3
8,2024-02-11T21:30:48.783841+03:00,696.5598,292.82968,UP,R2
9,2024-02-11T21:30:48.783841+03:00,532.0642,350.5254,DOWN,L2
10,2024-02-11T21:30:48.783841+03:00,477.22278,371.66705,DOWN,L1
13,2024-02-11T21:30:48.783841+03:00,582.4126,326.42035,DOWN,L3
16,2024-02-11T21:30:48.783841+03:00,762.22095,507.75372,UP,R2
14,2024-02-11T21:30:48.783841+03:00,552.52795,293.13138,DOWN,L1
18,2024-02-11T21:30:48.783841+03:00,580.4321,289.27713,DOWN,L2
19,2024-02-11T21:30:48.783841+03:00,581.3734,267.7638,DOWN,L2
12,2024-02-11T21:30:48.783841+03:00,694.29,275.9306,UP,R2
1,2024-02-11T21:30:48.817203+03:00,669.31055,313.66324,UP,R1
2,2024-02-11T21:30:48.817203+03:00,740.75354,343.30774,UP,R3
3,2024-02-11T21:30:48.817203+03:00,671.67773,379.02884,UP,R1
4,2024-02-11T21:30:48.817203+03:00,701.7649,329.82007,UP,R2
5,2024-02-11T21:30:48.817203+03:00,732.0788,298.92346,UP,R3
6,2024-02-11T21:30:48.817203+03:00,721.4569,314.55365,UP,R3
8,2024-02-11T21:30:48.817203+03:00,696.72815,291.8074,UP,R2
9,2024-02-11T21:30:48.817203+03:00,531.8385,351.23456,DOWN,L2
10,2024-02-11T21:30:48.817203+03:00,475.98367,372.79877,DOWN,L1
13,2024-02-11T21:30:48.817203+03:00,581.59546,325.44788,UP,L3
16,2024-02-11T21:30:48.817203+03:00,760.98486,503.63004,UP,R2
14,2024-02-11T21:30:48.817203+03:00,552.0859,293.1005,UP,L1
18,2024-02-11T21:30:48.817203+03:00,580.16986,290.04346,DOWN,L2
19,2024-02-11T21:30:48.817203+03:00,581.01917,268.11578,DOWN,L2
12,2024-02-11T21:30:48.817203+03:00,694.6394,274.4065,UP,R2
1,2024-02-11T21:30:48.850565+03:00,669.2747,313.1275,UP,R1
2,2024-02-11T21:30:48.850565+03:00,740.5913,342.72458,UP,R3
3,2024-02-11T21:30:48.850565+03:00,671.4907,377.13702,UP,R1
4,2024-02-11T21:30:48.850565+03:00,701.57184,329.17892,UP,R2
5,2024-02-11T21:30:48.850565+03:00,731.74066,298.15356,UP,R3
8,2024-02-11T21:30:48.850565+03:00,696.86584,290.5835,UP,R2
9,2024-02-11T21:30:48.850565+03:00,531.6654,351.93915,DOWN,L2
10,2024-02-11T21:30:48.850565+03:00,474.04938,374.2445,DOWN,L1
13,2024-02-11T21:30:48.850565+03:00,581.69867,324.10745,UP,L3
16,2024-02-11T21:30:48.850565+03:00,759.36487,500.81116,UP,R2
14,2024-02-11T21:30:48.850565+03:00,551.8397,293.12207,DOWN,L1
18,2024-02-11T21:30:48.850565+03:00,579.81213,290.8634,DOWN,L2
19,2024-02-11T21:30:48.850565+03:00,580.60315,268.57098,DOWN,L2
12,2024-02-11T21:30:48.850565+03:00,694.7311,274.75427,DOWN,R2
2,2024-02-11T21:30:48.883927+03:00,740.38574,342.05377,UP,R3
3,2024-02-11T21:30:48.883927+03:00,671.6217,375.47815,UP,R1
4,2024-02-11T21:30:48.883927+03:00,701.60443,328.71252,UP,R2
5,2024-02-11T21:30:48.883927+03:00,731.1082,296.51697,UP,R3
8,2024-02-11T21:30:48.883927+03:00,696.44275,289.87918,UP,R2
9,2024-02-11T21:30:48.883927+03:00,531.21405,352.7027,DOWN,L2
10,2024-02-11T21:30:48.883927+03:00,472.38,376.2527,DOWN,L1
13,2024-02-11T21:30:48.883927+03:00,581.59314,324.35983,DOWN,L3
16,2024-02-11T21:30:48.883927+03:00,757.6509,497.97467,UP,R2
14,2024-02-11T21:30:48.883927+03:00,551.6901,293.21088,DOWN,L1
19,2024-02-11T21:30:48.883927+03:00,580.2868,269.0221,DOWN,L2
12,2024-02-11T21:30:48.883927+03:00,694.84766,272.8354,UP,R2
2,2024-02-11T21:30:48.917289+03:00,739.99725,341.0799,UP,R3
3,2024-02-11T21:30:48.917289+03:00,671.89026,373.8819,UP,R1
4,2024-02-11T21:30:48.917289+03:00,701.4817,327.81238,UP,R2
5,2024-02-11T21:30:48.917289+03:00,730.59424,295.24466,UP,R3
8,2024-02-11T21:30:48.917289+03:00,696.3604,288.7672,UP,R2
9,2024-02-11T21:30:48.917289+03:00,530.7683,353.4828,DOWN,L2
10,2024-02-11T21:30:48.917289+03:00,470.8266,378.05994,DOWN,L1
13,2024-02-11T21:30:48.917289+03:00,581.0328,326.1728,DOWN,L3
16,2024-02-11T21:30:48.917289+03:00,756.1924,494.73633,UP,R2
14,2024-02-11T21:30:48.917289+03:00,551.3878,293.45325,DOWN,L1
19,2024-02-11T21:30:48.917289+03:00,580.07153,269.16806,DOWN,L2
12,2024-02-11T21:30:48.917289+03:00,695.0537,274.4221,DOWN,R2
2,2024-02-11T21:30:48.950651+03:00,739.32385,340.0296,UP,R3
3,2024-02-11T21:30:48.950651+03:00,671.76355,371.92712,UP,R1
4,2024-02-11T21:30:48.950651+03:00,701.5143,326.50403,UP,R2
5,2024-02-11T21:30:48.950651+03:00,730.1797,294.84705,UP,R3
8,2024-02-11T21:30:48.950651+03:00,696.3971,288.44342,UP,R2
9,2024-02-11T21:30:48.950651+03:00,530.3224,354.48132,DOWN,L2
10,2024-02-11T21:30:48.950651+03:00,469.45523,379.87238,DOWN,L1
13,2024-02-11T21:30:48.950651+03:00,580.1253,328.56168,DOWN,L3
16,2024-02-11T21:30:48.950651+03:00,755.5399,490.4232,UP,R2
14,2024-02-11T21:30:48.950651+03:00,550.7408,293.76892,DOWN,L1
19,2024-02-11T21:30:48.950651+03:00,579.88635,269.26837,DOWN,L2
12,2024-02-11T21:30:48.950651+03:00,695.00665,273.64117,UP,R2
2,2024-02-11T21:30:48.984013+03:00,739.1251,339.0351,UP,R3
3,2024-02-11T21:30:48.984013+03:00,671.4825,370.15417,UP,R1
4,2024-02-11T21:30:48.984013+03:00,701.50366,326.10577,UP,R2
5,2024-02-11T21:30:48.984013+03:00,730.233,295.12384,DOWN,R3
8,2024-02-11T21:30:48.984013+03:00,696.6224,287.26984,UP,R2
9,2024-02-11T21:30:48.984013+03:00,529.85596,355.72754,DOWN,L2
10,2024-02-11T21:30:48.984013+03:00,467.63208,381.3878,DOWN,L1
13,2024-02-11T21:30:48.984013+03:00,579.94635,329.03143,DOWN,L3
16,2024-02-11T21:30:48.984013+03:00,754.6271,486.46573,UP,R2
14,2024-02-11T21:30:48.984013+03:00,550.1831,293.98517,DOWN,L1
19,2024-02-11T21:30:48.984013+03:00,579.6915,269.07904,UP,L2
12,2024-02-11T21:30:48.984013+03:00,694.9434,274.11456,DOWN,R2
2,2024-02-11T21:30:49.017375+03:00,738.9132,338.18155,UP,R3
3,2024-02-11T21:30:49.017375+03:00,671.46655,368.33063,UP,R1
4,2024-02-11T21:30:49.017375+03:00,701.3345,324.9122,UP,R2
5,2024-02-11T21:30:49.017375+03:00,729.8578,295.28796,DOWN,R3
8,2024-02-11T21:30:49.017375+03:00,696.01794,285.0818,UP,R2
9,2024-02-11T21:30:49.017375+03:00,527.1327,357.02008,DOWN,L2
10,2024-02-11T21:30:49.017375+03:00,465.81384,382.87903,DOWN,L1
13,2024-02-11T21:30:49.017375+03:00,579.828,327.44727,UP,L3
16,2024-02-11T21:30:49.017375+03:00,752.9882,482.71185,UP,R2
14,2024-02-11T21:30:49.017375+03:00,549.6733,294.1525,DOWN,L1
19,2024-02-11T21:30:49.017375+03:00,579.35706,268.83765,UP,L2
2,2024-02-11T21:30:49.050737+03:00,738.7291,337.25195,UP,R3
3,2024-02-11T21:30:49.050737+03:00,671.38086,366.70642,UP,R1
4,2024-02-11T21:30:49.050737+03:00,701.3611,324.0407,UP,R2
5,2024-02-11T21:30:49.050737+03:00,729.7036,295.20776,UP,R3
8,2024-02-11T21:30:49.050737+03:00,695.9324,284.30225,UP,R2
9,2024-02-11T21:30:49.050737+03:00,524.75586,358.07175,DOWN,L2
10,2024-02-11T21:30:49.050737+03:00,463.75854,384.84705,DOWN,L1
13,2024-02-11T21:30:49.050737+03:00,579.5914,327.7445,DOWN,L3
16,2024-02-11T21:30:49.050737+03:00,751.67664,479.64395,UP,R2
14,2024-02-11T21:30:49.050737+03:00,549.31433,294.39966,DOWN,L1
19,2024-02-11T21:30:49.050737+03:00,578.9845,268.81976,UP,L2
1,2024-02-11T21:30:49.050737+03:00,669.547,307.31973,UNKNOWN,R1
2,2024-02-11T21:30:49.084099+03:00,738.4593,336.401,UP,R3
3,2024-02-11T21:30:49.084099+03:00,671.2749,365.129,UP,R1
4,2024-02-11T21:30:49.084099+03:00,700.82965,322.65167,UP,R2
5,2024-02-11T21:30:49.084099+03:00,729.6036,295.1117,UP,R3
8,2024-02-11T21:30:49.084099+03:00,696.3486,284.18756,UP,R2
9,2024-02-11T21:30:49.084099+03:00,522.7351,358.89258,DOWN,L2
10,2024-02-11T21:30:49.084099+03:00,461.92767,386.529,DOWN,L1
13,2024-02-11T21:30:49.084099+03:00,579.0789,328.65533,DOWN,L3
16,2024-02-11T21:30:49.084099+03:00,750.39233,475.54626,UP,R2
14,2024-02-11T21:30:49.084099+03:00,549.11884,294.4492,DOWN,L1
19,2024-02-11T21:30:49.084099+03:00,578.65295,269.0858,DOWN,L2
1,2024-02-11T21:30:49.084099+03:00,669.7809,306.62558,UP,R1
17,2024-02-11T21:30:49.084099+03:00,556.7806,314.65405,UNKNOWN,L2
6,2024-02-11T21:30:49.084099+03:00,716.2306,308.7415,UNKNOWN,R2
2,2024-02-11T21:30:49.117461+03:00,737.96326,335.43436,UP,R3
3,2024-02-11T21:30:49.117461+03:00,670.6442,363.33075,UP,R1
4,2024-02-11T21:30:49.117461+03:00,700.56537,322.42072,UP,R2
5,2024-02-11T21:30:49.117461+03:00,729.44104,294.9167,UP,R3
8,2024-02-11T21:30:49.117461+03:00,696.3153,283.45563,UP,R2
9,2024-02-11T21:30:49.117461+03:00,521.2964,359.9267,DOWN,L2
10,2024-02-11T21:30:49.117461+03:00,460.17847,388.13824,DOWN,L1
13,2024-02-11T21:30:49.117461+03:00,578.74426,329.55823,DOWN,L3
16,2024-02-11T21:30:49.117461+03:00,749.03687,471.5385,UP,R2
19,2024-02-11T21:30:49.117461+03:00,578.57153,269.1278,DOWN,L2
1,2024-02-11T21:30:49.117461+03:00,669.7501,305.78802,UP,R1
17,2024-02-11T21:30:49.117461+03:00,556.2919,315.01105,DOWN,L2
6,2024-02-11T21:30:49.117461+03:00,716.0947,308.38123,UP,R2
2,2024-02-11T21:30:49.150823+03:00,737.7593,334.53827,UP,R3
3,2024-02-11T21:30:49.150823+03:00,670.25543,361.71173,UP,R1
4,2024-02-11T21:30:49.150823+03:00,700.3905,321.82443,UP,R2
5,2024-02-11T21:30:49.150823+03:00,729.46936,294.59314,UP,R3
8,2024-02-11T21:30:49.150823+03:00,696.0734,282.96027,UP,R2
9,2024-02-11T21:30:49.150823+03:00,520.6355,360.94116,DOWN,L2
10,2024-02-11T21:30:49.150823+03:00,458.29785,390.17566,DOWN,L1
13,2024-02-11T21:30:49.150823+03:00,578.56213,330.65143,DOWN,L3
16,2024-02-11T21:30:49.150823+03:00,748.32336,468.23505,UP,R2
19,2024-02-11T21:30:49.150823+03:00,578.60724,269.02686,UP,L2
1,2024-02-11T21:30:49.150823+03:00,669.69214,305.13364,UP,R1
17,2024-02-11T21:30:49.150823+03:00,555.7103,315.2729,DOWN,L2
6,2024-02-11T21:30:49.150823+03:00,715.682,307.80597,UP,R2
2,2024-02-11T21:30:49.184185+03:00,737.62494,333.94293,UP,R3
3,2024-02-11T21:30:49.184185+03:00,670.3096,360.18695,UP,R1
4,2024-02-11T21:30:49.184185+03:00,700.3065,320.8797,UP,R2
5,2024-02-11T21:30:49.184185+03:00,729.4144,294.18323,UP,R3
8,2024-02-11T21:30:49.184185+03:00,695.77454,282.31628,UP,R2
9,2024-02-11T21:30:49.184185+03:00,519.34143,362.10596,DOWN,L2
10,2024-02-11T21:30:49.184185+03:00,456.26434,392.3631,DOWN,L1
13,2024-02-11T21:30:49.184185+03:00,578.27435,331.19754,DOWN,L3
16,2024-02-11T21:30:49.184185+03:00,747.22327,465.26477,UP,R2
19,2024-02-11T21:30:49.184185+03:00,578.23615,269.14935,DOWN,L2
1,2024-02-11T21:30:49.184185+03:00,669.5012,304.70914,UP,R1
17,2024-02-11T21:30:49.184185+03:00,554.9707,316.21976,DOWN,L2
6,2024-02-11T21:30:49.184185+03:00,715.3678,307.24194,UP,R2
7,2024-02-11T21:30:49.184185+03:00,675.3195,288.04138,UNKNOWN,R1
2,2024-02-11T21:30:49.217547+03:00,737.32385,332.8325,UP,R3
3,2024-02-11T21:30:49.217547+03:00,670.4812,358.4561,UP,R1
4,2024-02-11T21:30:49.217547+03:00,700.3028,319.91742,UP,R2
5,2024-02-11T21:30:49.217547+03:00,729.2893,293.5327,UP,R3
8,2024-02-11T21:30:49.217547+03:00,695.6398,281.78638,UP,R2
9,2024-02-11T21:30:49.217547+03:00,518.76715,363.25964,DOWN,L2
10,2024-02-11T21:30:49.217547+03:00,454.42255,394.61145,DOWN,L1
13,2024-02-11T21:30:49.217547+03:00,577.78955,332.30414,DOWN,L3
16,2024-02-11T21:30:49.217547+03:00,746.4341,461.40237,UP,R2
19,2024-02-11T21:30:49.217547+03:00,577.85834,269.42035,DOWN,L2
1,2024-02-11T21:30:49.217547+03:00,669.18835,303.91663,UP,R1
17,2024-02-11T21:30:49.217547+03:00,554.5571,316.71838,DOWN,L2
6,2024-02-11T21:30:49.217547+03:00,715.51587,306.7561,UP,R2
7,2024-02-11T21:30:49.217547+03:00,675.04553,288.34137,DOWN,R1
2,2024-02-11T21:30:49.250909+03:00,737.0176,331.94128,UP,R3
3,2024-02-11T21:30:49.250909+03:00,670.40063,357.18646,UP,R1
4,2024-02-11T21:30:49.250909+03:00,700.2274,319.18466,UP,R2
5,2024-02-11T21:30:49.250909+03:00,729.1688,293.02957,UP,R3
8,2024-02-11T21:30:49.250909+03:00,695.547,281.2709,UP,R2
9,2024-02-11T21:30:49.250909+03:00,518.0482,364.674,DOWN,L2
10,2024-02-11T21:30:49.250909+03:00,452.34216,396.66248,DOWN,L1
13,2024-02-11T21:30:49.250909+03:00,577.5322,332.68594,DOWN,L3
16,2024-02-11T21:30:49.250909+03:00,745.334,458.71637,UP,R2
19,2024-02-11T21:30:49.250909+03:00,577.634,269.72064,DOWN,L2
1,2024-02-11T21:30:49.250909+03:00,669.21765,303.23718,UP,R1
17,2024-02-11T21:30:49.250909+03:00,554.2803,316.6993,UP,L2
6,2024-02-11T21:30:49.250909+03:00,715.33435,306.17426,UP,R2
7,2024-02-11T21:30:49.250909+03:00,674.983,287.08298,UP,R1
2,2024-02-11T21:30:49.284271+03:00,735.80743,331.01566,UP,R3
3,2024-02-11T21:30:49.284271+03:00,670.20544,355.3003,UP,R1
4,2024-02-11T21:30:49.284271+03:00,699.8672,318.08655,UP,R2
5,2024-02-11T21:30:49.284271+03:00,728.58685,291.665,UP,R3
8,2024-02-11T21:30:49.284271+03:00,695.28186,280.93057,UP,R2
9,2024-02-11T21:30:49.284271+03:00,517.3133,365.65085,DOWN,L2
10,2024-02-11T21:30:49.284271+03:00,450.00745,398.73077,DOWN,L1
13,2024-02-11T21:30:49.284271+03:00,577.4088,333.58594,DOWN,L3
16,2024-02-11T21:30:49.284271+03:00,744.13513,455.8927,UP,R2
19,2024-02-11T21:30:49.284271+03:00,577.38025,269.7206,UP,L2
1,2024-02-11T21:30:49.284271+03:00,669.1072,302.57138,UP,R1
17,2024-02-11T21:30:49.284271+03:00,553.71326,316.96228,DOWN,L2
6,2024-02-11T21:30:49.284271+03:00,714.85095,305.24686,UP,R2
7,2024-02-11T21:30:49.284271+03:00,674.9104,286.0653,UP,R1
2,2024-02-11T21:30:49.317633+03:00,735.1792,330.05054,UP,R3
3,2024-02-11T21:30:49.317633+03:00,670.09534,353.69116,UP,R1
4,2024-02-11T21:30:49.317633+03:00,699.5036,316.96985,UP,R2
5,2024-02-11T21:30:49.317633+03:00,727.96594,290.80844,UP,R3
8,2024-02-11T21:30:49.317633+03:00,695.19855,280.95837,DOWN,R2
9,2024-02-11T21:30:49.317633+03:00,515.9137,366.74707,DOWN,L2
10,2024-02-11T21:30:49.317633+03:00,448.08334,401.09753,DOWN,L1
13,2024-02-11T21:30:49.317633+03:00,576.7744,334.6554,DOWN,L3
16,2024-02-11T21:30:49.317633+03:00,743.09106,452.99716,UP,R2
19,2024-02-11T21:30:49.317633+03:00,577.11194,269.66333,UP,L2
1,2024-02-11T21:30:49.317633+03:00,669.05225,302.20633,UP,R1
17,2024-02-11T21:30:49.317633+03:00,553.0759,318.1479,DOWN,L2
6,2024-02-11T21:30:49.317633+03:00,714.62085,304.63702,UP,R2
7,2024-02-11T21:30:49.317633+03:00,674.8763,286.4024,DOWN,R1
2,2024-02-11T21:30:49.350995+03:00,735.0418,329.50778,UP,R3
3,2024-02-11T21:30:49.350995+03:00,669.82855,352.40002,UP,R1
4,2024-02-11T21:30:49.350995+03:00,699.34,315.78268,UP,R2
5,2024-02-11T21:30:49.350995+03:00,727.7517,290.5323,UP,R3
8,2024-02-11T21:30:49.350995+03:00,695.21796,280.51193,UP,R2
9,2024-02-11T21:30:49.350995+03:00,514.7728,367.7326,DOWN,L2
10,2024-02-11T21:30:49.350995+03:00,446.0319,403.3537,DOWN,L1
13,2024-02-11T21:30:49.350995+03:00,576.24756,335.35062,DOWN,L3
16,2024-02-11T21:30:49.350995+03:00,742.0573,450.15,UP,R2
19,2024-02-11T21:30:49.350995+03:00,576.0691,269.87448,DOWN,L2
1,2024-02-11T21:30:49.350995+03:00,669.5965,301.07367,UP,R1
17,2024-02-11T21:30:49.350995+03:00,552.51544,318.79364,DOWN,L2
6,2024-02-11T21:30:49.350995+03:00,714.626,303.85175,UP,R2
7,2024-02-11T21:30:49.350995+03:00,674.8594,286.99927,DOWN,R1
2,2024-02-11T21:30:49.384357+03:00,734.93286,329.07703,UP,R3
3,2024-02-11T21:30:49.384357+03:00,670.228,351.21744,UP,R1
4,2024-02-11T21:30:49.384357+03:00,699.18335,315.32526,UP,R2
5,2024-02-11T21:30:49.384357+03:00,727.6636,290.5063,UP,R3
8,2024-02-11T21:30:49.384357+03:00,695.244,280.20062,UP,R2
9,2024-02-11T21:30:49.384357+03:00,513.6056,368.58496,DOWN,L2
10,2024-02-11T21:30:49.384357+03:00,443.51025,405.73477,DOWN,L1
13,2024-02-11T21:30:49.384357+03:00,575.5456,336.35144,DOWN,L3
16,2024-02-11T21:30:49.384357+03:00,741.0928,447.37262,UP,R2
19,2024-02-11T21:30:49.384357+03:00,575.5737,269.8451,UP,L2
1,2024-02-11T21:30:49.384357+03:00,669.7274,300.23288,UP,R1
17,2024-02-11T21:30:49.384357+03:00,551.7522,319.7072,DOWN,L2
6,2024-02-11T21:30:49.384357+03:00,714.5112,302.89908,UP,R2
7,2024-02-11T21:30:49.384357+03:00,674.90247,286.22375,UP,R1
2,2024-02-11T21:30:49.417719+03:00,734.50574,328.8113,UP,R3
3,2024-02-11T21:30:49.417719+03:00,670.1787,349.61108,UP,R1
4,2024-02-11T21:30:49.417719+03:00,699.1358,315.2013,UP,R2
5,2024-02-11T21:30:49.417719+03:00,727.4933,290.25336,UP,R3
8,2024-02-11T21:30:49.417719+03:00,694.78357,279.8031,UP,R2
9,2024-02-11T21:30:49.417719+03:00,512.8985,369.7256,DOWN,L2
10,2024-02-11T21:30:49.417719+03:00,441.15512,408.42212,DOWN,L1
13,2024-02-11T21:30:49.417719+03:00,574.5897,337.44177,DOWN,L3
16,2024-02-11T21:30:49.417719+03:00,740.4995,444.53503,UP,R2
19,2024-02-11T21:30:49.417719+03:00,575.3124,269.78485,UP,L2
1,2024-02-11T21:30:49.417719+03:00,669.5855,299.6175,UP,R1
17,2024-02-11T21:30:49.417719+03:00,550.98206,320.42755,DOWN,L2
6,2024-02-11T21:30:49.417719+03:00,714.2444,302.45328,UP,R2
7,2024-02-11T21:30:49.417719+03:00,674.98553,284.8038,UP,R1
2,2024-02-11T21:30:49.451081+03:00,734.14514,328.6037,UP,R3
3,2024-02-11T21:30:49.451081+03:00,670.2268,348.55457,UP,R1
4,2024-02-11T21:30:49.451081+03:00,698.7849,314.71295,UP,R2
5,2024-02-11T21:30:49.451081+03:00,727.12646,289.86108,UP,R3
8,2024-02-11T21:30:49.451081+03:00,694.47253,279.8723,DOWN,R2
9,2024-02-11T21:30:49.451081+03:00,512.2695,370.73126,DOWN,L2
10,2024-02-11T21:30:49.451081+03:00,439.00592,411.08926,DOWN,L1
13,2024-02-11T21:30:49.451081+03:00,573.70325,338.4862,DOWN,L3
16,2024-02-11T21:30:49.451081+03:00,739.63684,442.0651,UP,R2
19,2024-02-11T21:30:49.451081+03:00,575.2343,269.65598,UP,L2
1,2024-02-11T21:30:49.451081+03:00,669.6742,298.98352,UP,R1
17,2024-02-11T21:30:49.451081+03:00,550.45825,320.62946,DOWN,L2
6,2024-02-11T21:30:49.451081+03:00,713.9419,302.35278,UP,R2
7,2024-02-11T21:30:49.451081+03:00,674.9232,284.0871,UP,R1
14,2024-02-11T21:30:49.451081+03:00,542.43005,300.53326,UNKNOWN,L1
2,2024-02-11T21:30:49.484443+03:00,733.84314,326.95276,UP,R3
3,2024-02-11T21:30:49.484443+03:00,670.2178,347.41638,UP,R1
4,2024-02-11T21:30:49.484443+03:00,698.6571,314.2818,UP,R2
5,2024-02-11T21:30:49.484443+03:00,726.81055,289.3459,UP,R3
8,2024-02-11T21:30:49.484443+03:00,694.60864,279.8479,UP,R2
9,2024-02-11T21:30:49.484443+03:00,511.32092,371.84985,DOWN,L2
10,2024-02-11T21:30:49.484443+03:00,436.4768,413.61276,DOWN,L1
13,2024-02-11T21:30:49.484443+03:00,572.66833,339.82098,DOWN,L3
16,2024-02-11T21:30:49.484443+03:00,738.67285,439.2084,UP,R2
19,2024-02-11T21:30:49.484443+03:00,575.0325,269.45825,UP,L2
1,2024-02-11T21:30:49.484443+03:00,669.8394,298.05338,UP,R1
17,2024-02-11T21:30:49.484443+03:00,550.0497,321.216,DOWN,L2
6,2024-02-11T21:30:49.484443+03:00,713.34424,301.46896,UP,R2
7,2024-02-11T21:30:49.484443+03:00,674.8391,283.4545,UP,R1
14,2024-02-11T21:30:49.484443+03:00,541.57996,301.1378,DOWN,L1
2,2024-02-11T21:30:49.517805+03:00,733.49524,326.26993,UP,R3
3,2024-02-11T21:30:49.517805+03:00,670.0454,345.78815,UP,R1
4,2024-02-11T21:30:49.517805+03:00,698.57214,313.8334,UP,R2
5,2024-02-11T21:30:49.517805+03:00,726.505,289.2366,UP,R3
8,2024-02-11T21:30:49.517805+03:00,694.7974,279.90173,DOWN,R2
9,2024-02-11T21:30:49.517805+03:00,510.00293,372.82486,DOWN,L2
10,2024-02-11T21:30:49.517805+03:00,433.92093,416.24017,DOWN,L1
13,2024-02-11T21:30:49.517805+03:00,572.3156,340.80234,DOWN,L3
16,2024-02-11T21:30:49.517805+03:00,737.5217,436.70847,UP,R2
19,2024-02-11T21:30:49.517805+03:00,574.8745,269.23645,UP,L2
1,2024-02-11T21:30:49.517805+03:00,669.9336,297.46008,UP,R1
17,2024-02-11T21:30:49.517805+03:00,549.73083,321.94556,DOWN,L2
6,2024-02-11T21:30:49.517805+03:00,712.90717,301.0621,UP,R2
7,2024-02-11T21:30:49.517805+03:00,674.677,282.92426,UP,R1
14,2024-02-11T21:30:49.517805+03:00,540.77,301.59467,DOWN,L1
2,2024-02-11T21:30:49.551167+03:00,733.3165,325.73773,UP,R3
3,2024-02-11T21:30:49.551167+03:00,669.6655,344.48697,UP,R1
4,2024-02-11T21:30:49.551167+03:00,698.3298,312.90607,UP,R2
5,2024-02-11T21:30:49.551167+03:00,726.2013,288.95197,UP,R3
8,2024-02-11T21:30:49.551167+03:00,694.5543,280.4071,DOWN,R2
9,2024-02-11T21:30:49.551167+03:00,509.8045,373.66034,DOWN,L2
10,2024-02-11T21:30:49.551167+03:00,431.08875,418.57794,DOWN,L1
13,2024-02-11T21:30:49.551167+03:00,571.85706,342.16205,DOWN,L3
16,2024-02-11T21:30:49.551167+03:00,736.3925,434.60822,UP,R2
19,2024-02-11T21:30:49.551167+03:00,574.54846,269.03485,UP,L2
17,2024-02-11T21:30:49.551167+03:00,548.8456,322.5104,DOWN,L2
6,2024-02-11T21:30:49.551167+03:00,712.6449,300.8592,UP,R2
7,2024-02-11T21:30:49.551167+03:00,674.799,280.99268,UP,R1
14,2024-02-11T21:30:49.551167+03:00,540.27563,302.01617,DOWN,L1
2,2024-02-11T21:30:49.584529+03:00,732.67615,325.04358,UP,R3
3,2024-02-11T21:30:49.584529+03:00,669.9094,343.15616,UP,R1
4,2024-02-11T21:30:49.584529+03:00,698.1648,312.27133,UP,R2
5,2024-02-11T21:30:49.584529+03:00,725.82104,288.8402,UP,R3
8,2024-02-11T21:30:49.584529+03:00,693.69214,280.2135,UP,R2
9,2024-02-11T21:30:49.584529+03:00,508.02362,374.74585,DOWN,L2
10,2024-02-11T21:30:49.584529+03:00,428.4099,421.50427,DOWN,L1
13,2024-02-11T21:30:49.584529+03:00,570.94934,343.80005,DOWN,L3
16,2024-02-11T21:30:49.584529+03:00,735.7105,432.03287,UP,R2
