car_id,timestamp,x,y,state,lane
25,2024-02-11T21:24:19.771384+03:00,213.0803,652.35974,DOWN,L1
13,2024-02-11T21:24:19.771384+03:00,427.99445,498.3795,DOWN,L2
28,2024-02-11T21:24:19.771384+03:00,681.23846,388.59485,UP,R2
29,2024-02-11T21:24:19.771384+03:00,644.8342,379.03668,UP,R1
30,2024-02-11T21:24:19.771384+03:00,522.777,378.13837,DOWN,L2
18,2024-02-11T21:24:19.771384+03:00,463.31238,608.10675,DOWN,L3
32,2024-02-11T21:24:19.771384+03:00,523.1664,460.8305,DOWN,L3
36,2024-02-11T21:24:19.771384+03:00,546.8041,413.49377,DOWN,L3
37,2024-02-11T21:24:19.771384+03:00,705.1013,477.96112,UP,R2
38,2024-02-11T21:24:19.771384+03:00,450.5996,417.49652,DOWN,L1
40,2024-02-11T21:24:19.771384+03:00,548.9579,349.54263,DOWN,L2
41,2024-02-11T21:24:19.771384+03:00,645.37146,305.0147,DOWN,R2
19,2024-02-11T21:24:19.771384+03:00,670.80225,362.84137,UP,R2
42,2024-02-11T21:24:19.771384+03:00,773.31885,609.8292,UP,R2
44,2024-02-11T21:24:19.771384+03:00,483.70276,435.97406,DOWN,L2
20,2024-02-11T21:24:19.771384+03:00,643.984,352.5321,UP,R1
45,2024-02-11T21:24:19.771384+03:00,556.3882,390.38885,DOWN,L3
3,2024-02-11T21:24:19.813054+03:00,684.96826,323.19073,UP,R3
23,2024-02-11T21:24:19.813054+03:00,644.2682,362.3227,DOWN,R1
25,2024-02-11T21:24:19.813054+03:00,203.7355,658.2581,DOWN,L1
13,2024-02-11T21:24:19.813054+03:00,424.55655,501.6902,DOWN,L2
28,2024-02-11T21:24:19.813054+03:00,680.67334,387.63025,UP,R2
29,2024-02-11T21:24:19.813054+03:00,644.7106,378.3048,UP,R1
30,2024-02-11T21:24:19.813054+03:00,522.9578,377.19516,UP,L2
18,2024-02-11T21:24:19.813054+03:00,459.6833,616.34827,DOWN,L3
32,2024-02-11T21:24:19.813054+03:00,521.9155,463.82147,DOWN,L3
36,2024-02-11T21:24:19.813054+03:00,546.13495,415.15918,DOWN,L3
37,2024-02-11T21:24:19.813054+03:00,703.729,475.0633,UP,R2
38,2024-02-11T21:24:19.813054+03:00,448.36224,419.0949,DOWN,L1
40,2024-02-11T21:24:19.813054+03:00,548.1476,350.62036,DOWN,L2
41,2024-02-11T21:24:19.813054+03:00,645.17676,305.12115,DOWN,R2
19,2024-02-11T21:24:19.813054+03:00,670.6715,362.64096,UP,R2
42,2024-02-11T21:24:19.813054+03:00,769.9762,602.62836,UP,R2
44,2024-02-11T21:24:19.813054+03:00,481.58398,437.64493,DOWN,L2
20,2024-02-11T21:24:19.813054+03:00,644.0166,351.3856,UP,R1
45,2024-02-11T21:24:19.813054+03:00,556.3096,391.23914,DOWN,L3
21,2024-02-11T21:24:19.813054+03:00,517.1517,400.9322,UNKNOWN,L2
3,2024-02-11T21:24:19.854724+03:00,685.094,323.7283,DOWN,R3
25,2024-02-11T21:24:19.854724+03:00,194.50629,666.60706,DOWN,L1
13,2024-02-11T21:24:19.854724+03:00,421.75232,505.3106,DOWN,L2
28,2024-02-11T21:24:19.854724+03:00,680.5399,386.58215,UP,R2
29,2024-02-11T21:24:19.854724+03:00,644.437,377.23923,UP,R1
30,2024-02-11T21:24:19.854724+03:00,522.34985,381.0821,DOWN,L2
18,2024-02-11T21:24:19.854724+03:00,455.82114,624.9384,DOWN,L3
32,2024-02-11T21:24:19.854724+03:00,521.1994,466.21683,DOWN,L3
36,2024-02-11T21:24:19.854724+03:00,545.22015,416.4522,DOWN,L3
37,2024-02-11T21:24:19.854724+03:00,702.5165,471.32623,UP,R2
38,2024-02-11T21:24:19.854724+03:00,446.88623,420.7232,DOWN,L1
40,2024-02-11T21:24:19.854724+03:00,548.0227,350.66678,DOWN,L2
41,2024-02-11T21:24:19.854724+03:00,645.24243,304.82666,UP,R2
19,2024-02-11T21:24:19.854724+03:00,670.73267,361.67047,UP,R2
42,2024-02-11T21:24:19.854724+03:00,766.70715,595.7456,UP,R2
44,2024-02-11T21:24:19.854724+03:00,479.8454,439.61865,DOWN,L2
20,2024-02-11T21:24:19.854724+03:00,644.0508,352.44635,DOWN,R1
45,2024-02-11T21:24:19.854724+03:00,555.0166,393.31445,DOWN,L3
35,2024-02-11T21:24:19.854724+03:00,571.45984,362.9876,UNKNOWN,L3
3,2024-02-11T21:24:19.896394+03:00,685.6802,324.74118,DOWN,R3
25,2024-02-11T21:24:19.896394+03:00,186.88164,675.043,DOWN,L1
13,2024-02-11T21:24:19.896394+03:00,418.3885,509.27148,DOWN,L2
28,2024-02-11T21:24:19.896394+03:00,680.2355,385.591,UP,R2
29,2024-02-11T21:24:19.896394+03:00,644.3112,376.39526,UP,R1
30,2024-02-11T21:24:19.896394+03:00,521.4292,383.51062,DOWN,L2
18,2024-02-11T21:24:19.896394+03:00,452.29413,634.1775,DOWN,L3
32,2024-02-11T21:24:19.896394+03:00,520.2568,468.97754,DOWN,L3
36,2024-02-11T21:24:19.896394+03:00,544.1886,418.22855,DOWN,L3
37,2024-02-11T21:24:19.896394+03:00,701.51697,467.71094,UP,R2
38,2024-02-11T21:24:19.896394+03:00,445.39487,422.65762,DOWN,L1
40,2024-02-11T21:24:19.896394+03:00,548.1631,350.50885,UP,L2
41,2024-02-11T21:24:19.896394+03:00,645.3198,304.39935,UP,R2
42,2024-02-11T21:24:19.896394+03:00,764.1187,588.67566,UP,R2
44,2024-02-11T21:24:19.896394+03:00,478.19794,441.54092,DOWN,L2
20,2024-02-11T21:24:19.896394+03:00,643.9603,351.6963,UP,R1
45,2024-02-11T21:24:19.896394+03:00,554.5886,394.53442,DOWN,L3
35,2024-02-11T21:24:19.896394+03:00,571.36926,363.6919,DOWN,L3
3,2024-02-11T21:24:19.938064+03:00,685.96686,324.96988,DOWN,R3
25,2024-02-11T21:24:19.938064+03:00,178.01602,682.81116,DOWN,L1
13,2024-02-11T21:24:19.938064+03:00,415.12103,513.8054,DOWN,L2
28,2024-02-11T21:24:19.938064+03:00,679.8037,384.87808,UP,R2
29,2024-02-11T21:24:19.938064+03:00,644.026,374.93814,UP,R1
30,2024-02-11T21:24:19.938064+03:00,521.1118,385.4365,DOWN,L2
18,2024-02-11T21:24:19.938064+03:00,448.55157,645.2302,DOWN,L3
32,2024-02-11T21:24:19.938064+03:00,519.00854,472.74286,DOWN,L3
36,2024-02-11T21:24:19.938064+03:00,542.92993,419.8452,DOWN,L3
37,2024-02-11T21:24:19.938064+03:00,700.48975,464.63013,UP,R2
38,2024-02-11T21:24:19.938064+03:00,443.7367,424.16092,DOWN,L1
40,2024-02-11T21:24:19.938064+03:00,547.506,350.6941,DOWN,L2
41,2024-02-11T21:24:19.938064+03:00,645.04944,304.2787,UP,R2
42,2024-02-11T21:24:19.938064+03:00,760.8352,582.625,UP,R2
44,2024-02-11T21:24:19.938064+03:00,476.44196,443.1189,DOWN,L2
20,2024-02-11T21:24:19.938064+03:00,643.86084,351.28735,UP,R1
45,2024-02-11T21:24:19.938064+03:00,553.67175,395.50153,DOWN,L3
35,2024-02-11T21:24:19.938064+03:00,571.19617,364.65146,DOWN,L3
46,2024-02-11T21:24:19.938064+03:00,523.22516,349.68567,UNKNOWN,L1
43,2024-02-11T21:24:19.938064+03:00,563.4737,379.32544,UNKNOWN,L3
21,2024-02-11T21:24:19.938064+03:00,515.9077,390.32602,UNKNOWN,L2
3,2024-02-11T21:24:19.979734+03:00,685.90454,324.1623,UP,R3
25,2024-02-11T21:24:19.979734+03:00,169.46603,687.01514,DOWN,L1
13,2024-02-11T21:24:19.979734+03:00,410.76688,518.38446,DOWN,L2
28,2024-02-11T21:24:19.979734+03:00,679.5509,383.9803,UP,R2
29,2024-02-11T21:24:19.979734+03:00,643.5641,373.87854,UP,R1
30,2024-02-11T21:24:19.979734+03:00,520.60864,383.18005,UP,L2
18,2024-02-11T21:24:19.979734+03:00,445.65393,653.41187,DOWN,L3
32,2024-02-11T21:24:19.979734+03:00,518.7737,475.81934,DOWN,L3
36,2024-02-11T21:24:19.979734+03:00,541.60474,421.8598,DOWN,L3
37,2024-02-11T21:24:19.979734+03:00,699.5596,462.18155,UP,R2
38,2024-02-11T21:24:19.979734+03:00,442.11273,425.9635,DOWN,L1
40,2024-02-11T21:24:19.979734+03:00,546.61206,351.4973,DOWN,L2
41,2024-02-11T21:24:19.979734+03:00,645.02325,303.8769,UP,R2
42,2024-02-11T21:24:19.979734+03:00,757.65,576.23645,UP,R2
44,2024-02-11T21:24:19.979734+03:00,475.04724,444.7276,DOWN,L2
45,2024-02-11T21:24:19.979734+03:00,553.0957,396.60028,DOWN,L3
35,2024-02-11T21:24:19.979734+03:00,571.0027,365.99573,DOWN,L3
46,2024-02-11T21:24:19.979734+03:00,522.4415,350.92303,DOWN,L1
43,2024-02-11T21:24:19.979734+03:00,562.42804,380.09485,DOWN,L3
23,2024-02-11T21:24:19.979734+03:00,643.6018,355.67648,UNKNOWN,R1
3,2024-02-11T21:24:20.021404+03:00,685.7053,323.8357,UP,R3
13,2024-02-11T21:24:20.021404+03:00,408.02798,522.5165,DOWN,L2
28,2024-02-11T21:24:20.021404+03:00,679.1044,383.1897,UP,R2
29,2024-02-11T21:24:20.021404+03:00,643.3688,372.3463,UP,R1
30,2024-02-11T21:24:20.021404+03:00,519.85187,384.19492,DOWN,L2
18,2024-02-11T21:24:20.021404+03:00,438.6055,666.3771,DOWN,L3
32,2024-02-11T21:24:20.021404+03:00,517.91833,478.53577,DOWN,L3
36,2024-02-11T21:24:20.021404+03:00,540.7765,423.7213,DOWN,L3
37,2024-02-11T21:24:20.021404+03:00,698.7022,459.45435,UP,R2
38,2024-02-11T21:24:20.021404+03:00,439.93463,427.94836,DOWN,L1
40,2024-02-11T21:24:20.021404+03:00,546.57153,351.54163,DOWN,L2
41,2024-02-11T21:24:20.021404+03:00,644.9837,303.3216,UP,R2
42,2024-02-11T21:24:20.021404+03:00,754.783,570.2215,UP,R2
44,2024-02-11T21:24:20.021404+03:00,473.37265,446.26038,DOWN,L2
45,2024-02-11T21:24:20.021404+03:00,552.64795,397.73895,DOWN,L3
35,2024-02-11T21:24:20.021404+03:00,570.8572,367.11438,DOWN,L3
46,2024-02-11T21:24:20.021404+03:00,522.4219,352.16132,DOWN,L1
43,2024-02-11T21:24:20.021404+03:00,561.80054,381.85406,DOWN,L3
3,2024-02-11T21:24:20.063074+03:00,685.2821,323.84207,DOWN,R3
13,2024-02-11T21:24:20.063074+03:00,404.64194,526.8706,DOWN,L2
28,2024-02-11T21:24:20.063074+03:00,678.5908,382.0818,UP,R2
29,2024-02-11T21:24:20.063074+03:00,643.4031,371.68985,UP,R1
30,2024-02-11T21:24:20.063074+03:00,519.00916,385.75787,DOWN,L2
32,2024-02-11T21:24:20.063074+03:00,516.5847,482.0822,DOWN,L3
36,2024-02-11T21:24:20.063074+03:00,539.7517,425.71063,DOWN,L3
37,2024-02-11T21:24:20.063074+03:00,697.30066,455.4157,UP,R2
38,2024-02-11T21:24:20.063074+03:00,438.0728,429.70645,DOWN,L1
40,2024-02-11T21:24:20.063074+03:00,546.47314,352.18604,DOWN,L2
41,2024-02-11T21:24:20.063074+03:00,644.901,303.00217,UP,R2
42,2024-02-11T21:24:20.063074+03:00,752.24097,564.5585,UP,R2
44,2024-02-11T21:24:20.063074+03:00,471.83777,448.25024,DOWN,L2
45,2024-02-11T21:24:20.063074+03:00,552.161,399.16376,DOWN,L3
35,2024-02-11T21:24:20.063074+03:00,570.3767,368.85596,DOWN,L3
46,2024-02-11T21:24:20.063074+03:00,522.0884,352.55682,DOWN,L1
43,2024-02-11T21:24:20.063074+03:00,561.3629,383.65546,DOWN,L3
3,2024-02-11T21:24:20.104744+03:00,685.19885,323.83075,UP,R3
13,2024-02-11T21:24:20.104744+03:00,398.6709,531.6394,DOWN,L2
28,2024-02-11T21:24:20.104744+03:00,678.17346,381.31952,UP,R2
29,2024-02-11T21:24:20.104744+03:00,643.60425,370.87442,UP,R1
30,2024-02-11T21:24:20.104744+03:00,518.45325,384.35895,UP,L2
32,2024-02-11T21:24:20.104744+03:00,514.59796,485.48337,DOWN,L3
36,2024-02-11T21:24:20.104744+03:00,538.89197,427.91632,DOWN,L3
37,2024-02-11T21:24:20.104744+03:00,696.13586,452.8357,UP,R2
38,2024-02-11T21:24:20.104744+03:00,436.23645,431.3177,DOWN,L1
41,2024-02-11T21:24:20.104744+03:00,644.6577,302.99017,UP,R2
42,2024-02-11T21:24:20.104744+03:00,749.6704,558.8601,UP,R2
44,2024-02-11T21:24:20.104744+03:00,469.99927,450.4848,DOWN,L2
45,2024-02-11T21:24:20.104744+03:00,551.66675,400.8034,DOWN,L3
35,2024-02-11T21:24:20.104744+03:00,569.59155,369.08026,DOWN,L3
46,2024-02-11T21:24:20.104744+03:00,521.33936,352.7114,DOWN,L1
43,2024-02-11T21:24:20.104744+03:00,559.287,384.80722,DOWN,L3
3,2024-02-11T21:24:20.146414+03:00,685.4199,323.64825,UP,R3
13,2024-02-11T21:24:20.146414+03:00,395.4751,535.7931,DOWN,L2
28,2024-02-11T21:24:20.146414+03:00,678.0449,380.21063,UP,R2
29,2024-02-11T21:24:20.146414+03:00,643.10114,369.47205,UP,R1
30,2024-02-11T21:24:20.146414+03:00,517.66785,384.0846,UP,L2
32,2024-02-11T21:24:20.146414+03:00,514.54224,488.36725,DOWN,L3
36,2024-02-11T21:24:20.146414+03:00,537.822,429.83975,DOWN,L3
37,2024-02-11T21:24:20.146414+03:00,695.1494,451.248,UP,R2
38,2024-02-11T21:24:20.146414+03:00,433.61646,433.4095,DOWN,L1
41,2024-02-11T21:24:20.146414+03:00,644.5071,303.07422,DOWN,R2
42,2024-02-11T21:24:20.146414+03:00,747.0383,553.2656,UP,R2
44,2024-02-11T21:24:20.146414+03:00,467.97052,452.49664,DOWN,L2
45,2024-02-11T21:24:20.146414+03:00,551.2184,402.3812,DOWN,L3
35,2024-02-11T21:24:20.146414+03:00,569.01196,370.4299,DOWN,L3
46,2024-02-11T21:24:20.146414+03:00,521.0126,352.95435,DOWN,L1
43,2024-02-11T21:24:20.146414+03:00,558.33954,386.43713,DOWN,L3
19,2024-02-11T21:24:20.146414+03:00,669.19965,356.8435,UNKNOWN,R2
3,2024-02-11T21:24:20.188084+03:00,685.5713,323.18277,UP,R3
13,2024-02-11T21:24:20.188084+03:00,392.4198,541.1231,DOWN,L2
28,2024-02-11T21:24:20.188084+03:00,677.9902,379.3214,UP,R2
29,2024-02-11T21:24:20.188084+03:00,643.1685,368.50928,UP,R1
30,2024-02-11T21:24:20.188084+03:00,517.3006,384.8832,DOWN,L2
32,2024-02-11T21:24:20.188084+03:00,511.17746,492.20334,DOWN,L3
36,2024-02-11T21:24:20.188084+03:00,537.1255,431.5509,DOWN,L3
37,2024-02-11T21:24:20.188084+03:00,694.4492,449.29822,UP,R2
38,2024-02-11T21:24:20.188084+03:00,431.3402,435.30798,DOWN,L1
41,2024-02-11T21:24:20.188084+03:00,644.5036,303.1557,DOWN,R2
42,2024-02-11T21:24:20.188084+03:00,744.6836,547.75574,UP,R2
44,2024-02-11T21:24:20.188084+03:00,466.18237,454.45404,DOWN,L2
45,2024-02-11T21:24:20.188084+03:00,550.78284,403.9687,DOWN,L3
35,2024-02-11T21:24:20.188084+03:00,567.7674,371.09442,DOWN,L3
46,2024-02-11T21:24:20.188084+03:00,520.9988,353.0855,DOWN,L1
43,2024-02-11T21:24:20.188084+03:00,558.16626,387.83862,DOWN,L3
19,2024-02-11T21:24:20.188084+03:00,669.0154,356.36465,UP,R2
23,2024-02-11T21:24:20.188084+03:00,643.2993,350.07446,UNKNOWN,R1
3,2024-02-11T21:24:20.229754+03:00,685.2733,322.93927,UP,R3
13,2024-02-11T21:24:20.229754+03:00,388.6917,559.38904,DOWN,L2
28,2024-02-11T21:24:20.229754+03:00,677.4061,378.64853,UP,R2
29,2024-02-11T21:24:20.229754+03:00,643.07336,368.01062,UP,R1
30,2024-02-11T21:24:20.229754+03:00,515.75464,386.59186,DOWN,L2
32,2024-02-11T21:24:20.229754+03:00,507.41547,496.36646,DOWN,L3
36,2024-02-11T21:24:20.229754+03:00,535.8522,433.39276,DOWN,L3
37,2024-02-11T21:24:20.229754+03:00,693.6028,447.29324,UP,R2
38,2024-02-11T21:24:20.229754+03:00,429.19128,437.12823,DOWN,L1
41,2024-02-11T21:24:20.229754+03:00,644.51556,303.04425,UP,R2
42,2024-02-11T21:24:20.229754+03:00,742.6299,543.25995,UP,R2
44,2024-02-11T21:24:20.229754+03:00,464.6033,456.20233,DOWN,L2
45,2024-02-11T21:24:20.229754+03:00,549.6438,405.55566,DOWN,L3
35,2024-02-11T21:24:20.229754+03:00,567.5936,371.72168,DOWN,L3
46,2024-02-11T21:24:20.229754+03:00,520.6216,353.3042,DOWN,L1
43,2024-02-11T21:24:20.229754+03:00,557.7014,389.16077,DOWN,L3
19,2024-02-11T21:24:20.229754+03:00,668.90454,355.82776,UP,R2
49,2024-02-11T21:24:20.229754+03:00,538.8763,366.3535,UNKNOWN,L2
23,2024-02-11T21:24:20.229754+03:00,643.4904,349.67987,UP,R1
3,2024-02-11T21:24:20.271424+03:00,685.05286,322.82428,UP,R3
13,2024-02-11T21:24:20.271424+03:00,384.40744,555.76184,UP,L2
28,2024-02-11T21:24:20.271424+03:00,676.7809,377.8794,UP,R2
29,2024-02-11T21:24:20.271424+03:00,642.974,366.9367,UP,R1
30,2024-02-11T21:24:20.271424+03:00,514.73956,390.11426,DOWN,L2
32,2024-02-11T21:24:20.271424+03:00,504.8689,500.22894,DOWN,L3
36,2024-02-11T21:24:20.271424+03:00,534.9527,435.68063,DOWN,L3
37,2024-02-11T21:24:20.271424+03:00,692.6122,444.91833,UP,R2
38,2024-02-11T21:24:20.271424+03:00,427.17865,439.13208,DOWN,L1
41,2024-02-11T21:24:20.271424+03:00,644.6765,302.86005,UP,R2
42,2024-02-11T21:24:20.271424+03:00,740.65814,538.19507,UP,R2
44,2024-02-11T21:24:20.271424+03:00,462.67322,458.42194,DOWN,L2
45,2024-02-11T21:24:20.271424+03:00,548.56494,407.4957,DOWN,L3
35,2024-02-11T21:24:20.271424+03:00,567.3031,372.17215,DOWN,L3
46,2024-02-11T21:24:20.271424+03:00,519.93134,353.651,DOWN,L1
43,2024-02-11T21:24:20.271424+03:00,557.65356,389.80756,DOWN,L3
19,2024-02-11T21:24:20.271424+03:00,668.5482,355.23148,UP,R2
49,2024-02-11T21:24:20.271424+03:00,538.03564,367.445,DOWN,L2
23,2024-02-11T21:24:20.271424+03:00,643.73804,350.97815,DOWN,R1
3,2024-02-11T21:24:20.313094+03:00,684.3766,321.55542,UP,R3
13,2024-02-11T21:24:20.313094+03:00,379.9033,558.1664,DOWN,L2
28,2024-02-11T21:24:20.313094+03:00,676.2727,376.50345,UP,R2
29,2024-02-11T21:24:20.313094+03:00,642.9605,365.87515,UP,R1
30,2024-02-11T21:24:20.313094+03:00,513.584,392.2556,DOWN,L2
32,2024-02-11T21:24:20.313094+03:00,502.16486,503.89694,DOWN,L3
36,2024-02-11T21:24:20.313094+03:00,533.54285,437.62677,DOWN,L3
37,2024-02-11T21:24:20.313094+03:00,691.9177,442.63016,UP,R2
38,2024-02-11T21:24:20.313094+03:00,424.9949,441.45813,DOWN,L1
41,2024-02-11T21:24:20.313094+03:00,645.0404,302.53766,UP,R2
42,2024-02-11T21:24:20.313094+03:00,737.893,533.35547,UP,R2
44,2024-02-11T21:24:20.313094+03:00,460.75394,460.19104,DOWN,L2
45,2024-02-11T21:24:20.313094+03:00,547.19543,409.09564,DOWN,L3
46,2024-02-11T21:24:20.313094+03:00,519.5154,353.9451,DOWN,L1
43,2024-02-11T21:24:20.313094+03:00,557.33435,390.81525,DOWN,L3
19,2024-02-11T21:24:20.313094+03:00,668.4081,354.6021,UP,R2
49,2024-02-11T21:24:20.313094+03:00,536.7283,367.62006,DOWN,L2
23,2024-02-11T21:24:20.313094+03:00,643.62573,351.21796,DOWN,R1
3,2024-02-11T21:24:20.354764+03:00,683.6904,321.19824,UP,R3
13,2024-02-11T21:24:20.354764+03:00,376.08246,572.46814,DOWN,L2
28,2024-02-11T21:24:20.354764+03:00,675.57935,375.4436,UP,R2
29,2024-02-11T21:24:20.354764+03:00,642.9298,365.1715,UP,R1
30,2024-02-11T21:24:20.354764+03:00,512.81323,391.8853,UP,L2
32,2024-02-11T21:24:20.354764+03:00,500.5437,508.22406,DOWN,L3
36,2024-02-11T21:24:20.354764+03:00,532.3773,439.8606,DOWN,L3
37,2024-02-11T21:24:20.354764+03:00,690.87866,440.79205,UP,R2
38,2024-02-11T21:24:20.354764+03:00,422.745,443.4594,DOWN,L1
41,2024-02-11T21:24:20.354764+03:00,644.6851,302.55463,DOWN,R2
42,2024-02-11T21:24:20.354764+03:00,735.875,528.81433,UP,R2
44,2024-02-11T21:24:20.354764+03:00,458.7849,462.50778,DOWN,L2
45,2024-02-11T21:24:20.354764+03:00,546.4022,410.5558,DOWN,L3
46,2024-02-11T21:24:20.354764+03:00,519.0816,354.40784,DOWN,L1
43,2024-02-11T21:24:20.354764+03:00,556.74176,392.20154,DOWN,L3
19,2024-02-11T21:24:20.354764+03:00,668.35504,354.224,UP,R2
49,2024-02-11T21:24:20.354764+03:00,536.1089,367.4798,UP,L2
23,2024-02-11T21:24:20.354764+03:00,643.5325,349.98624,UP,R1
3,2024-02-11T21:24:20.396434+03:00,683.08124,320.8029,UP,R3
13,2024-02-11T21:24:20.396434+03:00,371.22406,578.5664,DOWN,L2
28,2024-02-11T21:24:20.396434+03:00,675.4227,374.35425,UP,R2
29,2024-02-11T21:24:20.396434+03:00,642.84937,363.7271,UP,R1
30,2024-02-11T21:24:20.396434+03:00,512.5393,391.52454,UP,L2
32,2024-02-11T21:24:20.396434+03:00,498.24988,513.1666,DOWN,L3
36,2024-02-11T21:24:20.396434+03:00,531.0896,442.5421,DOWN,L3
37,2024-02-11T21:24:20.396434+03:00,689.81494,438.4215,UP,R2
38,2024-02-11T21:24:20.396434+03:00,420.10132,445.75058,DOWN,L1
41,2024-02-11T21:24:20.396434+03:00,644.3389,302.27094,UP,R2
42,2024-02-11T21:24:20.396434+03:00,734.1714,524.7264,UP,R2
44,2024-02-11T21:24:20.396434+03:00,457.03372,464.90082,DOWN,L2
45,2024-02-11T21:24:20.396434+03:00,545.0314,411.64017,DOWN,L3
46,2024-02-11T21:24:20.396434+03:00,518.0335,354.79684,DOWN,L1
43,2024-02-11T21:24:20.396434+03:00,556.2068,393.14636,DOWN,L3
19,2024-02-11T21:24:20.396434+03:00,668.3674,354.2527,DOWN,R2
49,2024-02-11T21:24:20.396434+03:00,534.88165,368.2055,DOWN,L2
23,2024-02-11T21:24:20.396434+03:00,643.60297,348.19385,UP,R1
3,2024-02-11T21:24:20.438104+03:00,682.90765,320.1814,UP,R3
13,2024-02-11T21:24:20.438104+03:00,366.18887,579.9146,DOWN,L2
28,2024-02-11T21:24:20.438104+03:00,675.2283,373.4218,UP,R2
29,2024-02-11T21:24:20.438104+03:00,642.9557,363.4179,UP,R1
30,2024-02-11T21:24:20.438104+03:00,511.35413,393.9104,DOWN,L2
32,2024-02-11T21:24:20.438104+03:00,496.8009,517.89136,DOWN,L3
36,2024-02-11T21:24:20.438104+03:00,530.1841,445.00366,DOWN,L3
37,2024-02-11T21:24:20.438104+03:00,689.31226,435.8883,UP,R2
38,2024-02-11T21:24:20.438104+03:00,417.7987,447.86826,DOWN,L1
41,2024-02-11T21:24:20.438104+03:00,644.3734,301.75525,UP,R2
42,2024-02-11T21:24:20.438104+03:00,732.4793,520.939,UP,R2
44,2024-02-11T21:24:20.438104+03:00,455.4727,467.07156,DOWN,L2
45,2024-02-11T21:24:20.438104+03:00,544.3178,413.19373,DOWN,L3
46,2024-02-11T21:24:20.438104+03:00,517.42285,354.66852,UP,L1
43,2024-02-11T21:24:20.438104+03:00,556.0924,394.52383,DOWN,L3
19,2024-02-11T21:24:20.438104+03:00,668.27075,353.3026,UP,R2
49,2024-02-11T21:24:20.438104+03:00,533.9375,369.08685,DOWN,L2
23,2024-02-11T21:24:20.438104+03:00,643.56055,348.12848,UP,R1
50,2024-02-11T21:24:20.438104+03:00,569.3216,362.89966,UNKNOWN,L3
3,2024-02-11T21:24:20.479774+03:00,682.48083,319.82187,UP,R3
13,2024-02-11T21:24:20.479774+03:00,360.96252,586.0973,DOWN,L2
28,2024-02-11T21:24:20.479774+03:00,675.03503,372.59683,UP,R2
29,2024-02-11T21:24:20.479774+03:00,642.8019,361.9792,UP,R1
30,2024-02-11T21:24:20.479774+03:00,508.75354,395.66577,DOWN,L2
32,2024-02-11T21:24:20.479774+03:00,494.73163,521.7309,DOWN,L3
36,2024-02-11T21:24:20.479774+03:00,528.9768,447.10358,DOWN,L3
37,2024-02-11T21:24:20.479774+03:00,688.406,434.03363,UP,R2
38,2024-02-11T21:24:20.479774+03:00,414.9738,449.94073,DOWN,L1
41,2024-02-11T21:24:20.479774+03:00,644.0636,301.19388,UP,R2
42,2024-02-11T21:24:20.479774+03:00,730.8417,516.45886,UP,R2
44,2024-02-11T21:24:20.479774+03:00,453.45715,469.39075,DOWN,L2
45,2024-02-11T21:24:20.479774+03:00,543.51495,415.20883,DOWN,L3
46,2024-02-11T21:24:20.479774+03:00,516.48975,354.92212,DOWN,L1
43,2024-02-11T21:24:20.479774+03:00,555.7162,395.88757,DOWN,L3
19,2024-02-11T21:24:20.479774+03:00,667.9357,352.11597,UP,R2
49,2024-02-11T21:24:20.479774+03:00,533.51184,369.42825,DOWN,L2
50,2024-02-11T21:24:20.479774+03:00,568.8459,364.33246,DOWN,L3
3,2024-02-11T21:24:20.521444+03:00,681.9313,319.44055,UP,R3
13,2024-02-11T21:24:20.521444+03:00,355.52173,589.9263,DOWN,L2
28,2024-02-11T21:24:20.521444+03:00,674.92914,371.457,UP,R2
29,2024-02-11T21:24:20.521444+03:00,642.4774,361.18216,UP,R1
30,2024-02-11T21:24:20.521444+03:00,508.37152,394.06387,UP,L2
32,2024-02-11T21:24:20.521444+03:00,491.10843,524.58984,DOWN,L3
36,2024-02-11T21:24:20.521444+03:00,527.7141,449.2208,DOWN,L3
37,2024-02-11T21:24:20.521444+03:00,687.62573,431.91827,UP,R2
38,2024-02-11T21:24:20.521444+03:00,412.64618,451.55988,DOWN,L1
41,2024-02-11T21:24:20.521444+03:00,643.7804,300.98853,UP,R2
42,2024-02-11T21:24:20.521444+03:00,729.0155,512.56616,UP,R2
44,2024-02-11T21:24:20.521444+03:00,451.36478,471.4118,DOWN,L2
45,2024-02-11T21:24:20.521444+03:00,542.6631,416.62845,DOWN,L3
46,2024-02-11T21:24:20.521444+03:00,515.74255,355.13596,DOWN,L1
43,2024-02-11T21:24:20.521444+03:00,555.2239,397.16833,DOWN,L3
19,2024-02-11T21:24:20.521444+03:00,667.63,351.85336,UP,R2
49,2024-02-11T21:24:20.521444+03:00,532.9584,369.6966,DOWN,L2
50,2024-02-11T21:24:20.521444+03:00,568.8275,364.79916,DOWN,L3
51,2024-02-11T21:24:20.521444+03:00,782.3706,699.83795,UNKNOWN,R2
23,2024-02-11T21:24:20.521444+03:00,643.4573,346.3227,UNKNOWN,R1
3,2024-02-11T21:24:20.563114+03:00,681.9889,319.05804,UP,R3
13,2024-02-11T21:24:20.563114+03:00,350.42355,594.3127,DOWN,L2
28,2024-02-11T21:24:20.563114+03:00,674.9232,370.79587,UP,R2
29,2024-02-11T21:24:20.563114+03:00,642.5876,360.80402,UP,R1
30,2024-02-11T21:24:20.563114+03:00,508.07144,397.5224,DOWN,L2
32,2024-02-11T21:24:20.563114+03:00,488.83075,528.7209,DOWN,L3
